Stone ID,Stone length [m],Stone width [m],stone height [m],Elongation [-],Flatness_index [-],Aspect ratio [-],Stone volume [m^3],Bounding box volume [m^3],Shape factor [-]
OM03_stone_0.ply,0.234580997377634,0.232468012720346,0.221481001004577,0.990992515673015,0.952737533275226,0.944155764876519,0.00594967914508521,0.0120779300253321,0.49260751905388
OM03_stone_1.ply,0.242081999778748,0.231872003525496,0.161733999848366,0.957824223764743,0.697514134476275,0.668095934419675,0.00501530886728059,0.00907845907489642,0.552440543698526
OM03_stone_10.ply,0.358773995190859,0.191897988319397,0.152655988931656,0.534871509339221,0.795505936610308,0.425493461003066,0.00735281188741023,0.0105100607378169,0.699597468638182
OM03_stone_11.ply,0.238605994731188,0.186732977628708,0.151281006634235,0.782599690502664,0.810146169976662,0.634020141885654,0.0039555664386575,0.00674041721071399,0.586842967579228
OM03_stone_12.ply,0.421941002830863,0.20761302113533,0.176755994558334,0.492042773142275,0.851372392693606,0.418911633077736,0.00773862311061322,0.0154839040163308,0.499785009158628
OM03_stone_13.ply,0.180579991253971,0.133989808275368,0.0755286278603012,0.741996980645118,0.56368934945469,0.418255795317191,0.000895457586425165,0.00182748149591668,0.489995432744996
OM03_stone_14.ply,0.274286989122629,0.19547301530838,0.188077986240387,0.712658722652672,0.962168542515566,0.685697804485726,0.0058837826420075,0.0100839337940924,0.583480887731973
OM03_stone_15.ply,0.246651023626328,0.203238993883133,0.137898027896881,0.823994122931502,0.678501823209062,0.559081514722576,0.0035791101479846,0.00691270484136997,0.517758276986593
OM03_stone_16.ply,0.281439006328583,0.248488005250692,0.161195993423462,0.882919565742711,0.648707342074061,0.572756404758138,0.0068271433304023,0.0112731156291169,0.605612818586616
OM03_stone_17.ply,0.239680994302034,0.222171008586884,0.167319003492594,0.92694462167874,0.753109078258341,0.698090409629002,0.00578248580291383,0.00890976508626352,0.649005416745373
OM03_stone_18.ply,0.217926979064941,0.206453997641802,0.1598159968853,0.947354010630686,0.774099793226483,0.733346543741494,0.0042494657575869,0.00719042471450903,0.590989534875765
OM03_stone_19.ply,0.297407001256943,0.244619011878967,0.175071999430656,0.822505895440001,0.715692529725689,0.588661325021748,0.00752006574711504,0.0127367342452052,0.590423385016927
OM03_stone_2.ply,0.287402987480164,0.240801001898944,0.163591027259827,0.837851422527625,0.679361904517656,0.569204338111195,0.00662048216543858,0.0113216323360608,0.584763925282355
OM03_stone_20.ply,0.247368991374969,0.236699998378754,0.178193002939224,0.956870127751609,0.752822155300948,0.72035303191706,0.00605124329199326,0.0104335994490095,0.579976576786043
OM03_stone_21.ply,0.27870000898838,0.236899018287659,0.168143004179001,0.850014390554022,0.709766572248224,0.603311800345191,0.0071200395575467,0.0111014331057689,0.641362199790832
OM03_stone_22.ply,0.218906044960022,0.211265996098518,0.18299899622798,0.965098958948809,0.866201847942642,0.835970501688979,0.0047941093729385,0.00846322844435551,0.566463425211676
OM03_stone_23.ply,0.220089986920357,0.150668025016785,0.0944799780845642,0.684574646602648,0.627073847115465,0.429278857282832,0.00166142220148663,0.00313300554822165,0.530296603665347
OM03_stone_24.ply,0.373772010207176,0.204050002619624,0.121608018875122,0.545921034875036,0.595971660445481,0.32535346562659,0.0034250159885819,0.00927482223189754,0.369281038810937
OM03_stone_25.ply,0.249249996617436,0.197202980518341,0.100124001502991,0.791185489246043,0.507720528563099,0.401701114791456,0.00305112130383037,0.00492137924902692,0.619972806288736
OM03_stone_26.ply,0.211762994527817,0.165893018245697,0.0799769759178162,0.783390028156717,0.482099709581302,0.377672105063241,0.00140582209444071,0.00280959134913691,0.500365327104445
OM03_stone_27.ply,0.230709001421928,0.215289007872343,0.143390953540802,0.933162583798,0.666039362426839,0.621523012353401,0.00334333753893274,0.00712210133455249,0.469431335203379
OM03_stone_28.ply,0.206557996571064,0.112158998847008,0.111941993236542,0.542990349968953,0.998065196616439,0.541939770402592,0.00115424390558818,0.00259339800481539,0.445070098552169
OM03_stone_3.ply,0.258203011471778,0.245990008115768,0.151092976331711,0.952699996462494,0.61422403897236,0.585171239756146,0.00581365968823505,0.00959672491926885,0.605796220808836
OM03_stone_4.ply,0.224789996631444,0.158089011907578,0.122727006673813,0.703274230511128,0.776315856446506,0.545962936576004,0.00212196830468908,0.00436132858286138,0.486541718738582
OM03_stone_5.ply,0.272320013493299,0.224497001618147,0.212574005126953,0.824386715975507,0.946890174900982,0.780603681676094,0.00855565117671159,0.0129957174387432,0.658343890365394
OM03_stone_6.ply,0.16984698176384,0.141050010919571,0.0662080049514771,0.830453443769116,0.469393830740148,0.389809723222133,0.000578599153380466,0.0015861397874391,0.364784464750514
OM03_stone_7.ply,0.34324938366768,0.223581449214154,0.154136174779113,0.651367372681479,0.68939608058214,0.449050113745698,0.00802751454133014,0.0118290565986655,0.678626775886403
OM03_stone_8.ply,0.275649011135101,0.180338993668556,0.157846000045538,0.654234139734201,0.875273820899999,0.572634015248378,0.0047678235432363,0.00784656653467775,0.607631824972744
OM03_stone_9.ply,0.277340215798083,0.223171639210596,0.169059841619222,0.804685460305099,0.757532821899871,0.609575647486718,0.00663915589119104,0.010463869393137,0.634483826369764
