Stone ID,Stone length [m],Stone width [m],stone height [m],Elongation [-],Flatness_index [-],Aspect ratio [-],Stone volume [m^3],Bounding box volume [m^3],Shape factor [-]
OM05_stone_0.ply,0.344999986802577,0.239999994635582,0.200000002980232,0.695652184975067,0.83333336437742,0.579710175741776,0.0165599992431421,0.0165599992431421,1
OM05_stone_1.ply,0.344999998807907,0.239999994635582,0.200000002980232,0.695652160767722,0.83333336437742,0.579710155568987,0.0165599998193979,0.0165599998193979,1
OM05_stone_10.ply,0.344999986802577,0.200000002980232,0.159999966621399,0.579710175741776,0.799999821186068,0.463768036933165,0.0110399974390679,0.0110399974390679,1
OM05_stone_11.ply,0.344999998807907,0.200000002980232,0.159999966621399,0.579710155568987,0.799999821186068,0.463768020794938,0.0110399978232383,0.0110399978232383,1
OM05_stone_12.ply,0.295000001788139,0.200000005876063,0.159999966621399,0.67796611750429,0.799999809602747,0.542372764920545,0.00943999836523312,0.00943999836523312,1
OM05_stone_13.ply,0.295000001788139,0.294999986886978,0.159999966621399,0.99999994948759,0.542372792317102,0.542372764920545,0.0139239965606929,0.0139239965606929,1
OM05_stone_14.ply,0.295000001788139,0.199999988079071,0.159999966621399,0.677966057175503,0.799999880790703,0.542372764920545,0.00943999752521525,0.00943999752521525,1
OM05_stone_15.ply,0.294999986886978,0.239999997531413,0.150000035762787,0.81355934982927,0.625000155440225,0.508474720103142,0.0106200019507014,0.0106200019507014,1
OM05_stone_16.ply,0.294999986886978,0.200000017881393,0.150000035762787,0.67796619244603,0.750000111758699,0.508474720103142,0.00885000250786549,0.00885000250786549,1
OM05_stone_17.ply,0.294999986886978,0.240000009536743,0.150000035762787,0.813559390525306,0.625000124176338,0.508474720103142,0.0106200024819374,0.0106200024819374,1
OM05_stone_18.ply,0.344999986802577,0.199999988079071,0.150000035762787,0.579710132550002,0.750000223517431,0.434782728987822,0.0103500014548013,0.0103500014548013,1
OM05_stone_19.ply,0.344999998807907,0.199999988079071,0.150000035762787,0.579710112377215,0.750000223517431,0.434782713858227,0.0103500018149613,0.0103500018149613,1
OM05_stone_2.ply,0.295000001788139,0.239999994635582,0.200000005876063,0.813559298918049,0.833333376443383,0.67796611750429,0.0141600001853553,0.0141600001853553,1
OM05_stone_3.ply,0.294999986886978,0.239999994635582,0.199999988079071,0.813559340012893,0.833333302289247,0.677966091421204,0.0141599982100726,0.0141599982100726,1
OM05_stone_4.ply,0.295000001788139,0.239999994635582,0.199999988079071,0.813559298918049,0.833333302289247,0.677966057175503,0.0141599989253283,0.0141599989253283,1
OM05_stone_5.ply,0.294999986886978,0.240000009536743,0.200000005876063,0.813559390525306,0.83333332470324,0.677966151749994,0.0141600003492681,0.0141600003492681,1
OM05_stone_6.ply,0.294999986886978,0.240000009536743,0.200000002980232,0.813559390525306,0.833333312637277,0.677966141933617,0.0141600001442432,0.0141600001442432,1
OM05_stone_7.ply,0.294999986886978,0.240000009536743,0.199999988079071,0.813559390525306,0.833333250549108,0.677966091421204,0.014159999089241,0.014159999089241,1
OM05_stone_8.ply,0.344999986802577,0.240000009536743,0.199999988079071,0.69565222816684,0.833333250549108,0.579710132550002,0.016559999037506,0.016559999037506,1
OM05_stone_9.ply,0.344999998807907,0.240000009536743,0.199999988079071,0.695652203959493,0.833333250549108,0.579710112377215,0.0165599996137619,0.0165599996137619,1
