Stone ID,Stone length [m],Stone width [m],stone height [m],Elongation [-],Flatness_index [-],Aspect ratio [-],Stone volume [m^3],Bounding box volume [m^3],Shape factor [-]
SB12_stone_0.ply,0.168861954404282,0.128062888979912,0.0990317463874817,0.758388053908872,0.773305578035304,0.58646571240307,0.00125607121455737,0.00214155653629392,0.586522556500458
SB12_stone_1.ply,0.155154573681059,0.141035136571715,0.0436286017109844,0.908997609452567,0.309345619620114,0.281194428729307,0.000510190086980438,0.000954691816602936,0.534402912131204
SB12_stone_10.ply,0.142653942108154,0.0661587119102478,0.0572899803519249,0.463770653180331,0.865947638606471,0.401601101976488,0.000289187130353474,0.000540691437223716,0.534846883905469
SB12_stone_100.ply,0.204372585973765,0.110535645802164,0.0864418261469324,0.540853585012389,0.782026698443013,0.422961943428306,0.00111501252837704,0.00195276025067113,0.57099304842662
SB12_stone_101.ply,0.215785399079323,0.129000640248705,0.0793678760528564,0.597819133264362,0.615251799524717,0.367809297531205,0.00116398194169857,0.00220932028142443,0.526850702220553
SB12_stone_102.ply,0.194247317451197,0.133856375175491,0.107893887234668,0.689102824851734,0.80604220077837,0.555445957506083,0.00155617737080919,0.00280537505090101,0.554712771937353
SB12_stone_103.ply,0.111531540751457,0.0524330139160156,0.0505252480506897,0.47011826038394,0.963615178246635,0.453013091276869,0.000176658027462975,0.000295468357783914,0.597891526483426
SB12_stone_104.ply,0.167346848255345,0.108796832072767,0.0682342396121787,0.650127762829209,0.627171198942094,0.407741408479137,0.000710103991770835,0.00124232762783136,0.571591563982529
SB12_stone_105.ply,0.201476965094731,0.140899303261247,0.064961736509559,0.699332071013668,0.461050800152723,0.322427610913313,0.000988298015706664,0.00184413143773813,0.535915171490615
SB12_stone_106.ply,0.107392713427544,0.0879043936729431,0.0672930479049683,0.818532197086639,0.765525420212084,0.62660720413187,0.000333128661194343,0.000635265978640573,0.52439241576767
SB12_stone_107.ply,0.204892998414402,0.111639815719714,0.0587381567910709,0.544868866108927,0.526139858010342,0.286677227848807,0.000782354427881727,0.00134358932025694,0.582286875971976
SB12_stone_108.ply,0.187782824039459,0.114917542785406,0.0535988211631775,0.611970468402681,0.466411131529905,0.28542983863058,0.000672960182673585,0.00115663794361605,0.581824404419658
SB12_stone_109.ply,0.220197975635529,0.109064619988203,0.0509663820266724,0.495302555227513,0.467304447878562,0.231457087103434,0.000682597411989298,0.00122399887246712,0.55767813790011
SB12_stone_11.ply,0.136972665786743,0.0716087222099304,0.0564458221197128,0.522795711090417,0.788253447034489,0.412095521361868,0.000286281353717736,0.000553645322612499,0.517084389635685
SB12_stone_110.ply,0.150362072171432,0.107277926530881,0.0732532151630898,0.713464007123892,0.682835859453369,0.487178808493487,0.00065389454068472,0.00118161328231679,0.553391325631201
SB12_stone_111.ply,0.104693610221148,0.0896247029304504,0.0734102725982666,0.856066599873033,0.819085254377173,0.701191528720806,0.000371448289460114,0.000688818403828479,0.539254304756653
SB12_stone_112.ply,0.207725912332535,0.120230928063393,0.0767554044723511,0.578796004375818,0.638399833625847,0.369503272896828,0.0010879480106163,0.00191697230745627,0.567534547256947
