Stone ID,Stone length [m],Stone width [m],stone height [m],Elongation [-],Flatness_index [-],Aspect ratio [-],Stone volume [m^3],Bounding box volume [m^3],Shape factor [-]
SS05_stone_0.ply,0.296744636749746,0.161118982900424,0.0961893597567637,0.542954995463997,0.597008235933388,0.324148604033181,0.00205207163603766,0.00459892814528708,0.446206500995368
SS05_stone_1.ply,0.202152077549262,0.115973629831601,0.0779353296978135,0.573694968845123,0.67200905767095,0.385528215404176,0.000902219434022984,0.00182714004586227,0.493787783846205
SS05_stone_10.ply,0.15821671485901,0.129292130470276,0.0737559795379599,0.81718376333051,0.570459928765086,0.466170591417508,0.000565189173702627,0.0015087653088163,0.374603770646109
SS05_stone_100.ply,0.166188906048303,0.106867331453675,0.0550498553083068,0.64304732484739,0.515123326834167,0.331248677287199,0.000387052846199161,0.000977694508359319,0.395883215963521
SS05_stone_101.ply,0.14937698841095,0.11079227924347,0.057239353656768,0.741695761991601,0.516636665006075,0.38318722492448,0.000446863136857364,0.000947300828937548,0.471722522779323
SS05_stone_102.ply,0.16253399848938,0.11887335777283,0.068953514099121,0.731375336099895,0.580058605149296,0.424240557298702,0.000536991667343864,0.00133224823620317,0.403071779531311
SS05_stone_103.ply,0.132390201091767,0.12292551994324,0.0508520603179939,0.928509201810439,0.413681881040443,0.384107433168302,0.000325931639925813,0.000827573259280427,0.393840226554939
SS05_stone_104.ply,0.168869972229,0.092657864093777,0.08466219902038,0.548693547294045,0.913707647466331,0.501345490277998,0.000561623777145164,0.00132472051342821,0.423956428131208
SS05_stone_105.ply,0.234138400710089,0.107353611227524,0.0947002755738891,0.458504930852628,0.882134047388328,0.404462810400534,0.00119936277594833,0.00238034851597305,0.503860156569574
SS05_stone_106.ply,0.171318213153961,0.136982638813039,0.06639664298896,0.799580128062243,0.484708453306857,0.387563247167948,0.000617681089429402,0.00155817124766458,0.396414123515111
SS05_stone_107.ply,0.129081368446351,0.109059810638427,0.0572981834411701,0.844891961954639,0.525383118728625,0.443891973960475,0.000355881729549763,0.000806620311293582,0.441201051556752
SS05_stone_108.ply,0.19239771366119,0.177470386028287,0.078360915184021,0.922414215071236,0.441543611515733,0.407286103836003,0.00130364142229124,0.00267562533973295,0.487228687414569
SS05_stone_109.ply,0.118153338478951,0.115127964816355,0.0683154622156528,0.974394513929579,0.593387213303263,0.57819324527866,0.000391798368950631,0.000929278385608163,0.421615712813787
SS05_stone_11.ply,0.18965435028076,0.10705721378326,0.0790638923645,0.564485937837835,0.738519989176692,0.416884148702392,0.000684551697990205,0.00160530270153954,0.426431536764809
SS05_stone_110.ply,0.183661043643948,0.12013399600982,0.0911909341812129,0.65410711834305,0.75907684094483,0.496517565031368,0.000790190682571442,0.00201203085204926,0.392732885664566
SS05_stone_111.ply,0.20151114463806,0.188512742519378,0.082683444023133,0.935495368546345,0.438609310533125,0.410316978605045,0.0011852957604665,0.0031409305931075,0.377370885898443
SS05_stone_112.ply,0.115341343671538,0.088767986059693,0.0609417641629597,0.769611166595051,0.686528633442002,0.528360102484205,0.000260879664757948,0.000623959491480416,0.41810352806555
SS05_stone_113.ply,0.17680120468139,0.133611917495728,0.068382412195206,0.755718365926903,0.511798748770988,0.386775714104644,0.000665310210114083,0.00161538048907556,0.411859753546251
SS05_stone_114.ply,0.0983320474624639,0.0802932977676389,0.0394479036331099,0.816552688972424,0.491297589336389,0.401170367658298,0.000111307439664403,0.000311457150614057,0.357376414203217
SS05_stone_115.ply,0.160252141034454,0.100841928829747,0.0790202690444116,0.629270399626457,0.783605291582861,0.493099614983753,0.000484811362463628,0.0012769782155739,0.379655155076975
SS05_stone_116.ply,0.14502309786939,0.101717010036672,0.0463742729680076,0.701384893379398,0.455914629728973,0.319771633962564,0.000220175880616606,0.000684081550254862,0.321856188833886
SS05_stone_117.ply,0.149294573140691,0.112790040274442,0.0843653123251647,0.755486538470173,0.747985479213286,0.5650929605168,0.000526691078681098,0.00142062250971252,0.370746679769055
SS05_stone_118.ply,0.117860637241856,0.084622555915565,0.0371856296095901,0.717988277476517,0.439429289357477,0.315505078538505,0.000145925641232227,0.000370877137678817,0.393460869940709
