Stone ID,Stone length [m],Stone width [m],stone height [m],Elongation [-],Flatness_index [-],Aspect ratio [-],Stone volume [m^3],Bounding box volume [m^3],Shape factor [-]
SB06_stone_0.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,0.999999999999999
SB06_stone_1.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_10.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_100.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,0.999999999999998
SB06_stone_101.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,0.999999999999999
SB06_stone_102.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.00142544997334481,0.0014254499733448,1
SB06_stone_103.ply,0.11,0.101999998092651,0.0650000000000002,0.927272709933191,0.637254913877133,0.590909090909091,0.000729299986362453,0.000729299986362462,0.999999999999987
SB06_stone_104.ply,0.101999998092651,0.0900000000000003,0.0650000000000002,0.88235295767603,0.722222222222222,0.637254913877132,0.000596699988842009,0.000596699988842014,0.999999999999991
SB06_stone_105.ply,0.101999998092651,0.0900000000000003,0.0650000000000002,0.88235295767603,0.722222222222222,0.637254913877132,0.000596699988842011,0.000596699988842014,0.999999999999995
SB06_stone_106.ply,0.11,0.101999998092651,0.0650000000000002,0.927272709933191,0.637254913877133,0.590909090909091,0.000729299986362459,0.000729299986362462,0.999999999999995
SB06_stone_107.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_108.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,0.999999999999999
SB06_stone_109.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,0.999999999999995
SB06_stone_11.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_110.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_111.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_112.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,0.999999999999997
SB06_stone_113.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_114.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,0.999999999999999
SB06_stone_115.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_116.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_117.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.00142544997334481,0.0014254499733448,1
SB06_stone_118.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,0.999999999999995
SB06_stone_119.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_12.ply,0.215,0.101999998092651,0.065,0.474418595779774,0.63725491387713,0.302325581395349,0.0014254499733448,0.0014254499733448,1
SB06_stone_13.ply,0.11,0.101999998092651,0.0650000000000002,0.927272709933191,0.637254913877132,0.590909090909091,0.000729299986362458,0.000729299986362462,0.999999999999994
SB06_stone_14.ply,0.101999998092651,0.0900000000000002,0.0650000000000001,0.882352957676028,0.722222222222222,0.637254913877131,0.000596699988842011,0.000596699988842012,0.999999999999997
