Stone ID,Stone length [m],Stone width [m],stone height [m],Elongation [-],Flatness_index [-],Aspect ratio [-],Stone volume [m^3],Bounding box volume [m^3],Shape factor [-]
SS03_stone_0.ply,0.172981381416324,0.14770591259003,0.0687575340271001,0.853883298772703,0.465502922810831,0.397485171318047,0.00111351306189722,0.00175678062741989,0.633837284244526
SS03_stone_1.ply,0.134516596794128,0.0990909337997499,0.0594245791435249,0.736644668102958,0.59969743814923,0.441763920287634,0.000447176280107912,0.000792092510786779,0.564550572083727
SS03_stone_10.ply,0.210984806168681,0.182575220911285,0.0949358266500099,0.865347719708868,0.519981989758292,0.449965229127018,0.00126408110137739,0.00365698477575,0.345662117534559
SS03_stone_100.ply,0.14339852333069,0.127130448818202,0.073119640350342,0.886553402820109,0.575154426261044,0.509905113748776,0.000609324130224537,0.0013329943417634,0.457109314821598
SS03_stone_101.ply,0.192571001588878,0.189419648631901,0.0841131609936701,0.983635371208671,0.444057211599664,0.436790380169723,0.00134288139625263,0.0030681731856209,0.437681093931103
SS03_stone_102.ply,0.172589838504793,0.11084926128387,0.065368562936783,0.642269917187456,0.589706798039754,0.378750936341873,0.000656844029633853,0.0012505957923647,0.525224883726701
SS03_stone_103.ply,0.188114378449039,0.108588525044439,0.0754201782740564,0.577247342493045,0.694550167646088,0.400927238501803,0.000673196930662129,0.00154061272518888,0.436967006474385
SS03_stone_104.ply,0.139343976974489,0.108269572258,0.063616544008255,0.776994991881292,0.587575462630078,0.456543191815903,0.00037879988667203,0.000959764527747751,0.394680023818913
SS03_stone_105.ply,0.11515593528748,0.11311626434326,0.05851811170578,0.982287748007707,0.517327123959843,0.508164095577818,0.000349171828600655,0.000762257462421845,0.458075972770757
SS03_stone_106.ply,0.143736469887472,0.106350115660345,0.0773357911117538,0.739896532477829,0.727181071986276,0.538038753646156,0.000521617145887151,0.00118218507913896,0.441231373235627
SS03_stone_107.ply,0.116524894522258,0.0917285208403068,0.0613863995534413,0.787201063055116,0.669218243040362,0.526809312337249,0.00024356857222448,0.000656138121140165,0.371215395626203
SS03_stone_108.ply,0.12740647792816,0.11190700531005,0.055916517972946,0.878346275086189,0.499669505211255,0.438882848676465,0.000359070517390574,0.000797239674703714,0.450392182907881
SS03_stone_109.ply,0.11913645267486,0.107112348079678,0.047207951545716,0.899072833501285,0.440733047048873,0.396251109427885,0.000245967256152536,0.000602419970425402,0.408298642521504
SS03_stone_11.ply,0.13857650756836,0.13133060932159,0.0858522839844226,0.947711929143579,0.653711152547809,0.619529857483756,0.00088831796918043,0.00156245466361464,0.56853999662644
SS03_stone_110.ply,0.204126065331036,0.128835269608649,0.0659052242466697,0.631155405850368,0.511546445681094,0.322865304535164,0.000775492641473637,0.00173321754652995,0.447429489175345
SS03_stone_111.ply,0.159499211327861,0.0874338979019853,0.0795686870671335,0.548177619024456,0.910043918622172,0.498865708517988,0.000480260365706723,0.0011096360867726,0.432808892421273
SS03_stone_112.ply,0.170783471303252,0.115465859259304,0.0603546213381351,0.676095048181077,0.522705341001235,0.353398492708737,0.000443212033169442,0.00119017262798844,0.372393065297202
SS03_stone_113.ply,0.209567606449126,0.16384220123291,0.083291441202163,0.781810719743483,0.508363782806848,0.397444254927741,0.00110870629238162,0.00285989642001035,0.387673583079491
SS03_stone_114.ply,0.16710996627808,0.13222503662109,0.0622818171978,0.791245666347992,0.471028927571996,0.372699597665884,0.000663056069571143,0.00137618659449209,0.481806807467019
SS03_stone_115.ply,0.1553555727005,0.150369524955753,0.091962516307831,0.96790557520354,0.611576822729815,0.591948616385455,0.000849042623127953,0.00214831277036627,0.395213692735812
SS03_stone_116.ply,0.20036792755127,0.19071280956268,0.103090792894364,0.951813056577533,0.540555157940149,0.514507457127764,0.00179162518295451,0.00393938067657952,0.454798693004237
