Stone ID,Stone length [m],Stone width [m],stone height [m],Elongation [-],Flatness_index [-],Aspect ratio [-],Stone volume [m^3],Bounding box volume [m^3],Shape factor [-]
WS04_stone_0.ply,0.127348785,0.113793793,0.051204681,0.893560095,0.449977808,0.402082213,0.000346965,0.000742033,0.467587503
WS04_stone_1.ply,0.157727127,0.090870857,0.076718578,0.576127004,0.844259432,0.486400658,0.000439768,0.001099592,0.399937582
WS04_stone_10.ply,0.126388206,0.126042767,0.086184249,0.997266834,0.683769892,0.681901036,0.000553108,0.001372943,0.402862882
WS04_stone_100.ply,0.23989315,0.1390345,0.0707271,0.579568445,0.508701799,0.294827511,0.000815144,0.002358991,0.345547717
WS04_stone_101.ply,0.145708618,0.130792236,0.058877182,0.897628692,0.45015808,0.404074809,0.000493959,0.001122055,0.440227064
WS04_stone_102.ply,0.191293021,0.131656323,0.071712962,0.688244257,0.544698198,0.374885407,0.000787202,0.001806086,0.435860926
WS04_stone_103.ply,0.140183534,0.071463906,0.049424656,0.509788158,0.69160307,0.352571055,0.000216628,0.000495139,0.437508601
WS04_stone_104.ply,0.144632702,0.112038536,0.051942596,0.774641797,0.463613666,0.359134523,0.00030327,0.0008417,0.360306339
WS04_stone_105.ply,0.189855618,0.108951903,0.083295641,0.573867155,0.764517542,0.438731507,0.000695334,0.001722981,0.403564553
WS04_stone_106.ply,0.185950203,0.159644356,0.06751976,0.85853284,0.422938599,0.363106676,0.000897611,0.002004385,0.44782389
WS04_stone_107.ply,0.245339333,0.151499426,0.079698223,0.617509731,0.526062873,0.324848943,0.000997682,0.002962285,0.336794692
WS04_stone_108.ply,0.192712439,0.120718072,0.060573501,0.626415567,0.50177658,0.314320661,0.000694219,0.001409174,0.49264238
WS04_stone_109.ply,0.212462906,0.198389293,0.094717323,0.933759672,0.477431624,0.445806396,0.001621047,0.00399237,0.406036376
WS04_stone_11.ply,0.17523159,0.104081128,0.060131252,0.593963271,0.577734436,0.343153035,0.00048226,0.001096692,0.439740973
WS04_stone_110.ply,0.160494655,0.137005306,0.074133397,0.853644046,0.54109873,0.461905709,0.000566755,0.001630091,0.347682908
WS04_stone_111.ply,0.204354604,0.118232576,0.093804103,0.578565756,0.793386272,0.459026128,0.000887201,0.002266436,0.391452304
WS04_stone_112.ply,0.181002159,0.175509949,0.083161392,0.969656658,0.473827226,0.459449725,0.001024511,0.002641844,0.38780138
WS04_stone_113.ply,0.213497657,0.116642877,0.049648607,0.546342656,0.425646279,0.232548719,0.000567232,0.001236398,0.458777851
WS04_stone_114.ply,0.216623333,0.138094935,0.101685904,0.63748874,0.736347817,0.469413442,0.001279972,0.003041892,0.420781566
WS04_stone_115.ply,0.205676765,0.146322975,0.075641823,0.711421997,0.516951099,0.367770383,0.000944531,0.002276459,0.414912513
WS04_stone_116.ply,0.217929616,0.149160945,0.084897777,0.684445499,0.569168942,0.389565121,0.00125697,0.002759737,0.455467338
WS04_stone_117.ply,0.158262123,0.106849401,0.058729341,0.675141967,0.549645958,0.371089053,0.000446446,0.000993126,0.449536109
WS04_stone_118.ply,0.139203644,0.097928467,0.049630089,0.703490685,0.506799406,0.356528662,0.000267222,0.000676557,0.394973744
WS04_stone_119.ply,0.205134658,0.086842474,0.077949499,0.423343744,0.897596481,0.379991855,0.000661031,0.001388624,0.476032934
WS04_stone_12.ply,0.145946351,0.139427071,0.056610164,0.955330983,0.406019889,0.38788338,0.00060868,0.001151953,0.528389767
WS04_stone_120.ply,0.12696209,0.083247986,0.07304615,0.65569168,0.877452463,0.57533828,0.000358012,0.000772049,0.46371694
WS04_stone_121.ply,0.13971077,0.084704971,0.059789906,0.606288059,0.705860643,0.427954879,0.000292168,0.000707566,0.41292045
WS04_stone_122.ply,0.184157144,0.164664572,0.084254848,0.894152512,0.511675627,0.457516047,0.000922821,0.002554957,0.361188415
WS04_stone_123.ply,0.16330904,0.072407913,0.071408081,0.4433797,0.986191673,0.437257368,0.000399472,0.000844391,0.473088325
WS04_stone_13.ply,0.220946066,0.157550142,0.083953001,0.713070594,0.532865282,0.379970563,0.001123877,0.002922411,0.384571686
WS04_stone_14.ply,0.098384542,0.082586899,0.055731316,0.839429617,0.674820297,0.566464144,0.000195626,0.000452832,0.432004935
WS04_stone_15.ply,0.192482414,0.112257767,0.067849274,0.583210509,0.604406053,0.352495962,0.000540657,0.001466063,0.368781697
WS04_stone_16.ply,0.144546355,0.131462561,0.07605605,0.90948375,0.578537718,0.526170653,0.000555017,0.00144525,0.384028452
WS04_stone_17.ply,0.164440193,0.142560844,0.061523118,0.866946466,0.431556914,0.374136741,0.000539956,0.00144227,0.374379297
WS04_stone_18.ply,0.157509194,0.088893307,0.056969746,0.564369002,0.640877791,0.361691559,0.000254427,0.000797663,0.318965327
WS04_stone_19.ply,0.170484314,0.085796509,0.044772995,0.503251629,0.521851007,0.26262237,0.000241193,0.000654893,0.368294313
WS04_stone_2.ply,0.284735012,0.219598751,0.088213644,0.771239018,0.40170376,0.309809613,0.002606083,0.005515774,0.472478186
WS04_stone_20.ply,0.185613747,0.145340385,0.073929043,0.783025978,0.508661392,0.398295084,0.00080624,0.001994397,0.404252396
WS04_stone_21.ply,0.180401344,0.104392242,0.075866127,0.578666655,0.726741042,0.420540808,0.000623227,0.001428749,0.43620499
WS04_stone_22.ply,0.137697729,0.103493626,0.084943946,0.751600098,0.820765,0.616887054,0.000484751,0.001210522,0.400447438
WS04_stone_23.ply,0.16514019,0.109926033,0.066294775,0.665652819,0.603085304,0.401445432,0.000443813,0.001203463,0.368780205
WS04_stone_24.ply,0.148290863,0.125831764,0.077294352,0.848546977,0.614267412,0.521234755,0.000590304,0.001442289,0.409282669
WS04_stone_25.ply,0.159268313,0.106919828,0.052352701,0.671318894,0.489644455,0.328707574,0.000441541,0.000891511,0.495273057
WS04_stone_26.ply,0.164795532,0.08994544,0.062983799,0.545800235,0.70024449,0.382193608,0.000356201,0.000933584,0.381541708
