Stone ID,Stone length [m],Stone width [m],stone height [m],Elongation [-],Flatness_index [-],Aspect ratio [-],Stone volume [m^3],Bounding box volume [m^3],Shape factor [-]
OM01_stone_0.ply,0.276544004678726,0.183834992349148,0.135147993918508,0.66475855284846,0.735159243577681,0.488703394873868,0.00413110363187466,0.00687071655652668,0.60126241533722
OM01_stone_1.ply,0.332388028502464,0.232206005603075,0.150565995369107,0.698599184360677,0.64841559535923,0.452982606044701,0.00482232736055805,0.0116210593968692,0.414964522241166
OM01_stone_10.ply,0.297378998249769,0.185709003359079,0.165984988212585,0.624485940339008,0.893790743638011,0.558159753007085,0.00400726457867897,0.00916667988555906,0.437155505450987
OM01_stone_11.ply,0.30442701280117,0.193348007276654,0.179354012012482,0.63512106070211,0.927622759286321,0.589152750809347,0.00571427046223096,0.0105568410484304,0.541286018802054
OM01_stone_12.ply,0.181953996419907,0.166397999972105,0.119562983512878,0.914505881959844,0.718536181522145,0.657105564402968,0.00207228101095814,0.00361998227843066,0.572456120380931
OM01_stone_13.ply,0.234797984361649,0.179198980331421,0.149720013141632,0.763204934738319,0.835495898831183,0.637654592941587,0.00436007492279474,0.00629955330353676,0.692124459102024
OM01_stone_14.ply,0.236444011330605,0.166223019361496,0.152796983718872,0.703012177919266,0.919228782546505,0.646229028424094,0.00343756501820657,0.00600529389872238,0.572422445292462
OM01_stone_15.ply,0.275405988097191,0.194113999605179,0.166516005992889,0.704828536758888,0.857825846314935,0.60462013605211,0.00505968377435897,0.00890197196738952,0.56837785974771
OM01_stone_16.ply,0.213854709187007,0.192296315329833,0.102288598509773,0.899191399903559,0.531932181510205,0.478308842945915,0.00236478624065574,0.00420646237735155,0.562179339434539
OM01_stone_17.ply,0.285149987787008,0.210048999637365,0.162746012210846,0.736626367293625,0.774800225146587,0.570738275228013,0.00635064605341201,0.009747748840122,0.651498736536233
OM01_stone_18.ply,0.405181996524334,0.203103005886078,0.188657015562057,0.501263648504383,0.928873576927152,0.465610558169821,0.00963018477455016,0.015525280337258,0.62029055613504
OM01_stone_19.ply,0.231551002711058,0.215121030807495,0.167329013347626,0.929043831764077,0.777836610021468,0.722644304660724,0.00490380969560751,0.00833490753995056,0.588346022088758
OM01_stone_2.ply,0.43546799197793,0.29833996295929,0.148832997889258,0.685101932760215,0.498870471166369,0.341777123993079,0.01027455573585,0.0193360116874111,0.531368924571935
OM01_stone_20.ply,0.200874000787735,0.198008000850677,0.152314990758896,0.985732350001402,0.769236546526017,0.758261348714054,0.00446860126488473,0.00605827686658991,0.737602681965247
OM01_stone_21.ply,0.231892000883818,0.18503999710083,0.136153012514114,0.79795765440628,0.735803148764228,0.587139754692658,0.00358848599366043,0.00584222980242266,0.614232256350538
OM01_stone_22.ply,0.3091079890728,0.225941992364824,0.199051022529602,0.730948407521137,0.880982859566001,0.643953018253186,0.00720436974149529,0.0139018179441899,0.518232203185072
OM01_stone_23.ply,0.307264983654022,0.190193951129913,0.110430996865034,0.618989996413227,0.580623075597201,0.359399875481348,0.00342196676326545,0.00645358097283956,0.530243097230373
OM01_stone_24.ply,0.300577014684677,0.176510035991669,0.149919033050537,0.587237304811341,0.849351325596089,0.498770783280987,0.00456705746046922,0.00795393326189661,0.574188556792116
OM01_stone_25.ply,0.256256967782974,0.22707599401474,0.18479996919632,0.886126125581304,0.813824332237972,0.721151002429826,0.00673722654952824,0.0107534742976699,0.626516264700431
OM01_stone_26.ply,0.246563009917736,0.210969999432564,0.159543991088867,0.855643348541829,0.756240183523654,0.647071882932066,0.00550076600237835,0.00829906329293935,0.66281769498713
OM01_stone_27.ply,0.34846100024879,0.17790200561285,0.130896985530853,0.510536345490124,0.735781393132301,0.375643143529397,0.00526083320868194,0.00811455425391294,0.648320664828275
OM01_stone_28.ply,0.252978008240461,0.202718019485474,0.134054958820343,0.801326648491854,0.661287828090433,0.529907558972165,0.00312720549512544,0.00687476737194034,0.45488164557964
OM01_stone_29.ply,0.205252006649971,0.199671000242233,0.0979949831962585,0.972809004409612,0.490782252191729,0.477437394136543,0.0017655750624937,0.00401611599698051,0.439622526794826
OM01_stone_3.ply,0.271265998482704,0.212124019861221,0.148768001934513,0.781977914842675,0.701325583174609,0.548421117156704,0.00366308945954753,0.00856041343283934,0.427910344317628
OM01_stone_30.ply,0.276489973068237,0.18723800778389,0.150206983089447,0.677196376078635,0.802224852033333,0.543263762597193,0.00485781346626215,0.00777613015634601,0.624708353460076
OM01_stone_31.ply,0.220746994018555,0.191294999793172,0.0880159735679626,0.866580315821165,0.460105981144962,0.398718786451808,0.00215071309855573,0.00371672059198292,0.578658805613445
OM01_stone_32.ply,0.188735337592013,0.100074828857572,0.0669600868285251,0.530238958609342,0.669100188258367,0.354782987027431,0.000699739051558224,0.00126471912651909,0.553276246785425
OM01_stone_33.ply,0.169999994337559,0.10999995470047,0.0783439874649048,0.647058578614125,0.712218361164198,0.460847000437787,0.0012455145635594,0.00146503191347495,0.850162069579173
OM01_stone_4.ply,0.180535994470119,0.159152001142502,0.131100997678004,0.881552743039522,0.823747089178092,0.726176506035769,0.00223988020009485,0.00376688102098791,0.594624621169323
OM01_stone_5.ply,0.32683734144182,0.231589115424902,0.16669773394416,0.708576059281547,0.719799519240424,0.510032706816132,0.00769110597642373,0.0126176800088502,0.609549930813675
OM01_stone_6.ply,0.295822978019714,0.217914002016187,0.155019015073776,0.736636496173953,0.711377027816053,0.524026281229058,0.00550008825657022,0.00999314098656346,0.550386336384677
